Mother,time,SizeFit,Size,gr,score,Replica
813.0,1.3333333333333333,15.047352144573498,16.76012243,0.6353600248817962,0.9270100734307444,1.0
813.0,1.6666666666666667,18.596784946487208,18.75221533,0.6353600248817962,0.9270100734307444,1.0
813.0,2.0,22.983472907598106,22.60404839,0.6353600248817962,0.9270100734307444,1.0
813.0,2.3333333333333335,28.404911301298704,28.64231719,0.6353600248817962,0.9270100734307444,1.0
813.0,2.6666666666666665,17.79988271347361,17.81025366,0.35577029121581166,0.8960536638559329,1.0
813.0,3.0,20.041035874349625,21.44474437,0.35577029121581166,0.8960536638559329,1.0
813.0,3.3333333333333335,22.56436884345003,22.52497396,0.35577029121581166,0.8960536638559329,1.0
813.0,3.6666666666666665,25.40541040370655,25.43502351,0.35577029121581166,0.8960536638559329,1.0
813.0,4.0,28.604162707086655,32.45323872,0.35577029121581166,0.8960536638559329,1.0
813.0,4.333333333333333,17.46257999019858,17.38497236,0.588072779604248,0.9996544706589887,1.0
813.0,4.666666666666667,21.24421377020133,21.36615761,0.588072779604248,0.9996544706589887,1.0
813.0,5.0,25.844784617583834,25.89432529,0.588072779604248,0.9996544706589887,1.0
813.0,5.333333333333333,31.441638610613914,31.34166964,0.588072779604248,0.9996544706589887,1.0
813.0,5.666666666666667,18.231984838739393,18.31346309,0.3974136139438096,0.9547041313005247,1.0
813.0,6.0,20.81447514327568,20.84543583,0.3974136139438096,0.9547041313005247,1.0
813.0,6.333333333333333,23.762765234945014,23.37740857,0.3974136139438096,0.9547041313005247,1.0
813.0,6.666666666666667,27.12866924216119,27.41239991,0.3974136139438096,0.9547041313005247,1.0
813.0,7.0,30.971340564703663,34.2952273,0.3974136139438096,0.9547041313005247,1.0
813.0,7.333333333333333,18.460218572442038,20.72540707,0.5471050612090016,0.874967866246706,1.0
813.0,7.666666666666667,22.15329896932886,22.28298519,0.5471050612090016,0.874967866246706,1.0
813.0,8.0,26.585202840290354,22.95469556,0.5471050612090016,0.874967866246706,1.0
813.0,8.333333333333334,31.903736370727746,31.34993601,0.5471050612090016,0.874967866246706,1.0
813.0,8.666666666666666,38.2862752835697,38.73584585,0.5471050612090016,0.874967866246706,1.0
813.0,9.0,20.40286013561047,17.50507552,0.2465670842450222,0.3493175085710918,1.0
813.0,9.333333333333334,22.15058975911496,22.50362901,0.2465670842450222,0.3493175085710918,1.0
813.0,9.666666666666666,24.048031668866194,23.7338542,0.2465670842450222,0.3493175085710918,1.0
813.0,10.0,26.108010370641185,44.22374333,0.2465670842450222,0.3493175085710918,1.0
813.0,10.333333333333334,28.34444893034544,64.71363246,0.2465670842450222,0.3493175085710918,1.0
